,BLCACcorr,BLCACgene,BLCAScorr,BLCASgene,BRCACcorr,BRCACgene,BRCAScorr,BRCASgene,CRCCcorr,CRCCgene,CRCScorr,CRCSgene,CESCCcorr,CESCCgene,CESCScorr,CESCSgene,ESCACcorr,ESCACgene,ESCAScorr,ESCASgene,GBMCcorr,GBMCgene,GBMScorr,GBMSgene,HNSCCcorr,HNSCCgene,HNSCScorr,HNSCSgene,KIRCCcorr,KIRCCgene,KIRCScorr,KIRCSgene,KIRPCcorr,KIRPCgene,KIRPScorr,KIRPSgene,LGGCcorr,LGGCgene,LGGScorr,LGGSgene,LIHCCcorr,LIHCCgene,LIHCScorr,LIHCSgene,LUADCcorr,LUADCgene,LUADScorr,LUADSgene,LUSCCcorr,LUSCCgene,LUSCScorr,LUSCSgene,OVCcorr,OVCgene,OVScorr,OVSgene,PAADCcorr,PAADCgene,PAADScorr,PAADSgene,PRADCcorr,PRADCgene,PRADScorr,PRADSgene,SKCMCcorr,SKCMCgene,SKCMScorr,SKCMSgene,STADCcorr,STADCgene,STADScorr,STADSgene,THCACcorr,THCACgene,THCAScorr,THCASgene,UCECCcorr,UCECCgene,UCECScorr,UCECSgene
48,0.550559343397,TRAF4,-0.0211469890168,COL1A2,0.521452062118,G6PC3,0.107667669449,C1QA,0.326663845761,ATIC,0.0581489526628,IGFBP5,0.385233008489,ATP5G1,0.163511327127,GBP4,0.127692408645,RAB25,0.204582707835,C1S,0.371092224995,ZNF428,0.0109553030889,SIGLEC10,0.332585609395,SNRPE,0.0328326746377,KRTDAP,0.101852456455,TMEM106C,-0.0178893054022,MS4A6A,0.31337695892,VMP1,0.158798213857,CD74,-0.166721197648,NONO,-0.143132126667,SERPINF1,0.388013524639,F12,0.0367792089873,CD163,0.440023732103,RAD21,0.0779099159022,HCST,0.618734536001,PSMD11,-0.0779910389755,CHI3L1,0.354327486948,RPS18,-0.0136159894842,CD48,0.303648334871,CYP3A5,0.240948793319,SERPINF1,0.236309448479,MIA3,0.0389809313472,GBP2,0.205729161527,PYGB,0.0221277218781,LILRB4,0.447388189706,SPINT2,0.00859260137745,CDH11,-0.0288219876026,NPNT,0.0358157014439,LCN2,0.388824442199,EIF4A2,0.177819193786,C1S
49,0.0970938883306,BCAM,0.00597339663569,MYH11,0.210438113281,STMN1,0.0189214809993,ITGB2,0.543343265112,C20orf24,0.0973921986607,COL1A2,0.40851822318,POLR2H,-0.00518223118915,KRT6A,0.458329102764,CCT6A,0.0739118346652,CD74,-0.011155125743,STMN1,-0.0513598978992,MS4A7,0.374975348645,SHFM1,-0.0670920244489,LCE3D,0.250936536638,SDHA,0.176337370912,TMEM45A,0.243384337464,CRIP2,-0.0187739005954,HCLS1,0.181757808591,IMPDH2,0.00048114002561,PPP1R14A,0.297124790555,TFR2,0.0877929437996,TAGLN,0.0712881317344,TALDO1,-0.147770766474,FCER1G,0.229184757885,HMGB3,-0.0219030510738,CCL5,0.427143470418,TMEM9,0.0107074383742,CSF1R,0.387842955546,CAPN8,0.0197868413196,TMEM119,0.333900672486,TXN,0.199269217122,CLU,0.299825730003,RPS5,-0.00388177605545,ITGB2,0.319682730801,NME1,0.00715179263981,SRGN,0.210974348619,SCPEP1,-0.00784250197638,LST1,0.400259870255,SRP9,0.0184520883944,LUM
50,0.11903520712,SERINC2,0.0743620288965,C4A,0.285000240308,NDUFA7,-0.0020603106242,CXCL12,0.198311316119,EBP,0.0675377969279,LAPTM5,0.0849856383917,S100A6,0.0267933013996,LST1,0.496422694362,SNRPD1,-0.0209783415323,C11orf96,0.218786936601,THRA,-0.179112455759,LY86,0.354916042754,PFN2,0.139214175762,MMP2,-0.0607749839072,COX5B,0.0458190986369,CXCL10,0.35261520045,HCFC1R1,0.129117472958,TREM2,0.234567237311,PTPRZ1,0.0598016345127,S100A1,0.0806680994899,TM4SF4,-0.0627817200809,GPNMB,0.365905079376,PFDN6,-0.00157624904048,MMP2,0.231421300565,THOC3,-0.0895324941764,COL1A1,0.19250865757,MZT2B,0.189070005858,CD53,0.161101773376,AGPAT2,-0.0976818871073,CCL5,0.128558007801,H2AFJ,-0.00552538421161,RARRES2,0.298499363457,TIMM13,0.0975570541939,IL10RA,0.247844086343,SPINT1,-0.0307063977748,CALD1,0.2046387266,TMED4,-0.0011423468467,C1QA,0.135309497983,SMS,-0.0376166353483,RARRES3
51,0.140714134074,ISYNA1,0.155199949534,TGM2,0.25864516066,CREB3L4,0.00289315437929,SFRP2,0.367009685612,MUC3A,0.0711447083612,FN1,0.177944330094,WDR34,0.0203696356086,SERPING1,0.526484927088,NDUFB9,-0.131180934109,RGS1,0.621951125332,DTX3,0.107893359684,TIMP1,0.293589991568,LSM4,0.209898109585,SAA1,0.177214956291,SLC3A2,0.00468597490061,FOLR2,0.168726927352,DNM2,-0.00211643211278,GMFG,0.0955540167511,RPLP0,0.126121219614,TMBIM1,0.45977158533,TCEA3,0.0785430775092,EMP3,0.285048863167,DPM3,0.0528062876704,GMFG,0.586737621346,GMPS,0.0828370198628,APOC1,0.178553759049,MZT2A,0.0569430717303,LAPTM5,0.278714979714,WDR34,0.161177323605,COL3A1,0.0780485797656,SPDEF,0.00597611521257,C1S,0.0366599474515,MLPH,0.000710963839342,APOL3,0.186222591241,SERINC2,0.0827820861476,SERPINF1,0.0080609554561,SERGEF,-0.0148233610718,ACP5,0.443268857994,MTCH1,0.0967271006313,LCP1
52,0.401920847395,CDH1,0.0696055688338,SRGN,0.56832470809,ERBB2,0.0272547574881,GMFG,0.540390987463,UCHL3,0.100000513795,REG4,0.377799804042,TK1,-0.0413713999254,MMP9,0.167323576465,AGR2,-0.0149319691048,THBS1,0.208805331734,NT5DC2,0.0792374551887,C1QC,0.354953796905,FBL,0.115732103356,C3,0.125171260049,ATP5B,0.221977065785,CD48,0.264825170774,BIN1,0.124991387998,BST2,0.470721616275,PHYHIPL,0.262729080588,F3,0.389927566643,STRA13,0.0249134065795,CXCR4,0.318943396084,TXNRD1,0.0120702705496,PLAU,0.226232987626,H1F0,-0.00472813626872,CTSS,0.405940250892,NDUFB5,0.0446463945893,TMEM176B,0.279335574008,MICALL2,-0.11283400875,ASPN,0.0749739415904,SPOCK1,-0.00275364478547,TGFB1I1,0.457520381708,SHMT2,0.0969262223781,HCLS1,0.362638818302,ST14,-0.068060849059,GPNMB,-0.00473313803293,SFTA3,0.203122726373,FCER1G,0.158739356564,FAM162A,0.106940738448,C3
53,0.160092448845,HES1,0.0374010263491,CTHRC1,0.425035772402,HSP90AB1,-0.0063183608216,CD4,0.127641130224,FABP1,0.0616211499388,C1QC,0.309663616499,EPHX1,0.140432111436,GBP1,0.63717047587,CTTN,0.0417685872463,CHI3L1,0.556186542729,CDK4,-0.0203756703532,IER3,0.345116772485,MRPL11,0.115820299385,SBSN,0.164517180115,COA3,-0.0867710670647,CD37,0.263122077865,DDX17,0.0900835608053,GPSM3,0.375123603537,CSNK1E,-0.0412425903902,PLA2G16,0.400497048053,SLC2A4RG,-0.09785326067,LST1,0.289948746733,SMIM22,0.167407416178,RARRES3,0.43313442358,CKS2,0.164039537474,CFB,0.402477912403,DCXR,0.220395297273,UBD,0.233960069632,CLDN4,0.0339121008595,SAA1,0.265609473397,NDUFB4,0.00629530620523,COX7A1,0.140027214971,FASN,0.0372688874093,HCST,0.179182289986,SLPI,-0.00835792747558,C1QB,0.170820713572,FOXE1,-0.045550732122,CD74,0.238205096148,MYL6B,0.0033352317679,ISLR
54,0.286759874727,CYB5A,-0.0116232083879,CD52,0.451179588913,C1orf43,-0.0137759566447,SERPINF1,0.189965138367,NQO1,0.00590110102366,SERPING1,0.402404829593,KIAA0101,-0.055468428036,ALOX5AP,0.0619219344012,TKT,-0.152532214201,A2M,0.19952569543,CADM4,-0.067738530879,SLC11A1,0.426471205998,F11R,0.0379215930478,MGP,0.250105039833,NDUFA5,-0.0454076165225,FN1,0.216273643335,JUP,-0.00832967364412,IFI30,0.244677973951,TTC3,0.0851351249695,HSPA2,0.309911732691,AMBP,0.0811137647539,TYROBP,0.42893700965,MRPL24,-0.0273244215366,RGS1,0.464803270392,GPI,0.144264034455,IL32,0.515891346261,SSBP4,-0.0037228502852,VSIG4,0.325143933478,ABHD11,-0.107507245258,C1S,0.148666874716,RABEP2,-0.0596631764088,SERPING1,0.2894658359,TIMM50,0.0599885989781,LAPTM5,0.303052999672,DCXR,-0.0433530390155,EMILIN1,0.149469639765,DCXR,-0.0781587968605,TYROBP,-0.0303319514738,HSPA1B,0.118843785539,CD68
55,0.0603712004791,FABP5,-0.0422028868268,RGS1,0.257862463264,DDR1,0.0415869887993,RARRES2,0.100058666441,AREG,0.0718081736593,RAB31,0.152340845425,TSPAN3,0.0167862609952,CORO1A,0.419354238473,CKS2,0.0389990976347,APOC1,0.0428854336404,HMGB2,-0.0130844443992,FCGR1A,0.430530827352,AHCY,-0.00264531403936,DCN,0.062293034496,COX8A,0.0713530178877,OLFML2B,0.191981444934,GLUD1,-0.0107378645352,SRGN,0.331680774371,HN1,-0.0185097340362,GNG3,0.00326498441733,FMO3,-0.112314022496,AIF1,0.33882916866,SNRPE,-0.0703267896111,CTSK,0.299211493404,TPD52L1,-0.0507239656688,TMEM176B,0.360605905655,HSPE1,0.132926045223,ITGB2,-0.0273179765549,CLDN7,-0.181316613141,COL10A1,0.237728803469,MAZ,0.00516032044475,C1R,0.372658594147,EEF2,0.103405052668,WAS,0.343158870621,KPNA2,0.0874966258512,NNMT,0.0955488939007,RGL3,0.0481867037677,GBP2,0.330819169852,PIGT,-0.0308953546301,GBP2
56,0.203139990346,FAM213A,0.00214626983187,TPSAB1,0.506855769567,PSMD3,0.265959499942,GBP1,0.567389792817,HNF4A,0.071637549301,DES,0.339134615752,RAB34,0.0335400907352,MGP,0.318260894965,UBE2C,-0.0161478476029,IGFBP5,-0.0937620762406,NREP,0.0840874981063,C1S,0.117054053365,NQO1,0.0790068768452,WARS,0.0499390430659,COX6A1,0.0751395680707,CD4,0.226944967481,KRT19,0.00228172510525,ACP5,-0.157547091103,SULF2,0.114298486312,C1R,0.447165437808,CPB2,-0.0330094697005,MYL9,0.451961897058,ILF2,0.113238852035,RAC2,0.350911286517,STMN1,0.0393565235883,GMFG,0.0534238839901,NAA38,-0.00969244222622,CD14,0.234361680484,ID1,-0.156908286111,GREM1,0.164893528064,PDLIM5,-0.0146785760192,CAV1,0.486256107239,ST13,0.0403706403726,RARRES3,0.311091786946,HSPD1,-0.0127829204772,C1QC,0.218102555082,HSP90B1,0.0026468302654,COL1A2,0.586000235446,UBAP2L,0.078895700504,TAGLN
57,0.225305334013,CCNL2,-0.0332079428265,COL6A2,0.168237044328,HSPA1B,0.0562569670216,FBLN2,0.249886934271,USH1C,0.0551605693892,C1QA,0.403657112982,SIVA1,0.173684712006,C1S,0.381409458948,F11R,0.113021039814,SPARCL1,0.261366710995,ILF3,-0.103135257035,TYROBP,0.478384740985,FKBP4,0.0866027641207,C1S,0.149614016941,CYC1,0.0852813650755,VCAN,0.288719016943,CKB,0.046267618846,LST1,0.267298034385,SHMT2,0.2940608618,CD37,0.196603302114,GJB1,0.0322671499808,CYBA,0.297581467124,HSPE1,-0.0129615040687,CORO1A,0.535841175801,ALG3,0.0204851231158,FCGR3A,0.322303786095,RPL37,0.0837649154857,PLAU,0.248403866776,SCAND1,-0.0705942764862,LCP1,0.0869092725737,MRPL41,0.00510420308354,CCL14,0.0934200430247,CAPN3,0.0771880845998,C1QC,0.465311291722,NOP56,-0.0373446639747,LCP1,0.0138929216878,HES1,-0.00798919975739,C1QC,0.537242837246,CBX3,0.130959627778,TYMP
58,0.0871282559665,IGFBP3,0.0107549230508,FCGR2A,0.441188915899,NME1,0.0720416904778,C1QB,0.139965558202,RPL39,0.0441210260045,FBN1,0.0819634715532,ANXA4,0.0720013333491,DCN,0.246218165565,KRT18,0.169934926737,C1R,-0.017969264864,ODC1,0.148125969654,LAPTM5,0.547840604917,RNF7,0.16725205389,IFI6,0.0414687889428,NDUFB7,-0.0464798511812,AIF1,0.132018415472,DDR1,0.148678120945,HMOX1,0.0979521468016,VCAN,0.103049647857,VWA1,0.110583199425,PAH,0.0632878694041,HCST,0.0840863590724,G6PD,0.0780758636825,AQP1,0.355776162341,UBE2C,0.00342563223089,CTSK,0.550678068542,SNRPD1,-0.0641427242539,OLFML2B,0.132042511196,TMEM141,-0.0591505467432,LUM,0.141163417177,CLDN3,-0.0829608504794,S100A6,0.0111340146177,SLC3A2,-0.126925227446,SLAMF8,0.354322661805,DDR1,-0.143973293637,RGS1,-0.097193153004,HIST1H2BK,-0.0595667656511,MS4A6A,0.308502237516,PRDX6,-0.0338899046256,ACTA2
59,0.354915974748,BCAT2,0.213496089636,SPI1,0.335890260105,HSP90AA1,-0.00911716451697,MS4A6A,0.333589663187,ROMO1,-0.0575181076695,ANTXR1,0.314255556768,GSTP1,-0.0609362095191,GNLY,0.370282715209,FBRSL1,0.158496517753,RARRES2,0.365858959627,SNRNP200,-0.042374037384,CD68,0.169288226948,MZT2B,0.100607702686,AEBP1,0.21328623407,ATP5A1,0.159694849047,CD53,0.376819752378,CDK5RAP3,-0.0279027949079,HCST,0.293243412555,NOVA1,-0.0152674340329,LGALS3,0.299613332758,KHK,-0.0482672939284,IFITM1,0.257318094231,PTP4A1,0.14212810789,SLC15A3,0.210544982126,G6PD,0.173193750666,FN1,0.446662483253,WBP1,0.0729947394205,CCDC80,0.42110374396,SLC39A4,-0.0686829823149,CCL2,0.147356529054,MPC2,0.0312163641892,CRYAB,0.572832824005,CDK4,0.0841582622266,CYBB,0.475546190488,VEGFA,0.0347752362721,TIMP3,0.206227748212,DMKN,0.00501024279189,AIF1,0.374050748572,LRPAP1,0.166552261326,PIGR
60,0.140407160384,FAM162A,-0.0475401822328,CD37,0.350619016184,GLO1,-0.0405972055486,CCL2,0.139478244712,SMIM22,0.0169301037377,MS4A6A,0.102582314184,LGALS3,0.0181568791296,RGS1,0.0233144440065,S100A14,-0.0264476497137,CRYAB,0.202223502264,PSAT1,0.0729197590202,FCGR2A,0.0805402503953,KRT15,0.0710144246667,TIMP2,0.0292078720926,PRDX2,0.0690400125933,CSF1R,0.329825492398,MSRB1,-0.0227312943409,MGP,0.341845684013,LRP4,0.081906690801,IFITM3,0.343632082264,F5,-0.0584728391681,FCER1G,0.264547778,HSPD1,0.0321333871817,CD14,0.186915955466,CES1,0.134643320119,APOE,0.307667299908,RPL37A,0.16182419847,C1S,0.254029697572,IFT172,-0.0238375760684,APOD,0.195940848008,HSPE1,0.0346701132264,ANPEP,0.235059837526,ST3GAL4,0.101332083726,TMEM176B,0.291899189377,CKS2,0.103078802774,APOE,0.0604910877038,C6orf48,0.281040441876,LAMB3,0.22838247123,CDK4,0.100426242849,RARRES2
61,0.257482611058,AP1M2,-0.0800914794579,LUM,0.203534739426,CRABP2,-0.0602006536375,CTSK,0.511186847092,GTF3A,-0.0979426740027,CCL5,0.0129400524952,CRIP1,0.0582975487998,APOC1,0.357340108117,SREBF1,0.0779622461123,C10orf10,0.0155832130352,NES,0.142306983955,FCER1G,0.271501674353,HMGA1,-0.105630561119,VIM,0.253490775563,COX7C,0.172707163245,LCP2,0.348903550761,AIF1L,-0.0647359475848,FCGR3A,0.476870120169,CDK4,0.0271037813495,PLLP,0.399812885256,GLYCTK,-0.00821283078002,UCP2,0.286832350635,FURIN,-0.00681614579149,COL6A3,0.444773315803,MCM7,-0.00325206702323,TAGLN,0.341385261251,RPL32,-0.0166355720712,LILRB4,0.311204793738,NPDC1,0.234636973913,PODN,0.446314866237,TPD52,0.0743276274609,LIMS2,0.367589247833,SDCBP,0.0237241581712,GIMAP4,0.355119078956,AP1M2,-0.0401008042019,FLNA,0.247799493842,SAT2,-0.0994682232109,TMEM176B,0.181199201167,SHMT2,0.0901405741047,CCL2
62,0.469475422205,TSTD1,0.0285818015352,HCST,0.560331601927,HN1L,0.0581905027307,SLPI,0.473022987147,UBE2C,-0.114989025141,HCLS1,0.454758496918,DPY30,0.0539927677041,CTSK,0.311110044157,HSPE1,0.141122126235,MYLK,0.126370526779,NASP,0.0916235073961,CD53,0.316204631585,COX5B,-0.0168724531078,A2M,0.142383885137,CYSTM1,0.149141985198,FCER1G,0.114579302305,ADIRF,0.0683536915796,C1S,0.329277874031,MCM7,-0.0175728140022,GAS7,0.354649632703,SERPINA4,-0.0258812965507,ANXA1,0.375675274995,TPD52,-0.0710424806584,LUM,0.143441235407,PKP1,0.104906066185,ICAM1,0.294540120947,DPM3,0.267193703768,CTHRC1,0.130787666249,AGR2,-0.0149582427278,REG1A,0.0205209832177,SCD,0.0756113404225,PTN,0.332713640262,ATP1A1,0.0269297854291,CLU,0.312925386568,HSPE1,0.068101428649,TYROBP,0.0244765102681,KIF22,-0.00140065236173,CRLF1,0.138059347302,EPHX1,-0.0996044151092,VAMP5
63,0.314286225341,MAL2,-0.00379378492418,TPSB2,0.101995684569,H2AFJ,0.155297243554,C10orf10,0.46730491738,AHCY,-0.0704812275768,FCER1G,0.520873375565,PRC1,0.0546257090119,TMEM176B,0.327976673019,KPNA2,0.0511045604495,AEBP1,0.312809916341,PLCG1,-0.0287866680788,MAFB,0.209842611777,TK1,0.0221223313008,KRT6B,0.268566865906,ACO2,-0.0186742695498,ITGB2,0.148970797728,CTSC,-0.0241575766731,DCN,0.0815297257253,MAP2,0.0113659745269,FCGR3A,0.225901442235,F2,0.234165292566,LY6E,0.384217955763,EFNA1,0.0186710051812,SFTPD,0.455492876334,CBX1,-0.0168793794448,ISLR,0.422954001921,ODC1,-0.027396806487,CD163,0.509777050779,BAIAP2L1,0.0801615150807,COL6A3,0.233702559099,DEGS1,-0.00430484208697,EMILIN1,0.339459845727,UBA2,0.0636724517464,GBP4,0.427695786362,AHCY,0.0632983779312,LAPTM5,0.0196210061082,SELENBP1,-0.138942777333,CXCL12,0.00150868458313,TUBA1B,0.0404726950042,PSMB9
64,0.260140300589,EPCAM,-0.0507140777435,CTSK,0.521078135491,KPNA2,-0.00647758111443,AIF1,0.467287124785,ZNF703,0.00541815988047,C1R,0.55218813677,TMEM14B,0.108528996706,CLCA2,0.347399371486,MCM4,0.0180166332399,SERPINA1,0.198944177682,H2AFX,0.0413244134196,MSR1,0.382344397524,HSPE1,0.0716858899384,FN1,0.175525369164,SDHD,0.0164711963759,SULF1,0.107448137419,ELF3,0.00150936447673,FCGR2A,0.17210907328,SOX2,0.0706885245267,S100A11,-0.0244455102899,AGXT,0.107865979251,SPP1,0.393487102308,SLC50A1,-0.0512391459599,CCDC80,0.333171018235,COA6,-0.0376758002779,FCGR2A,0.453880350986,PPP1R16A,0.0139382852807,CDH11,0.231521071708,ENO2,0.0418523482308,C3,0.277597148999,GNL3,-0.0369704082165,CDC42EP5,0.45264329154,SNRPE,0.00587961109614,EVI2B,0.238765842372,KLF5,-0.0653045744585,AIF1,0.0678554832946,ALDH9A1,-0.0553293363843,SLC22A31,0.342645992119,MARCKSL1,0.0794771933362,PTGDS
65,0.465477074043,PABPC1,-0.0349536556509,EMILIN1,0.402145290855,KRT18,0.0785029851154,NNMT,0.44135614934,RPS21,0.069358122956,CNN1,0.392345788203,RNASEH2A,0.322908997911,CD74,0.480621386437,TUBB4B,0.186922162961,GPX3,-0.00025366976884,BEX1,0.0555802179162,SPOCD1,0.176623256027,THOC3,-0.00989768517372,COL6A2,0.147410520876,CAT,-0.0476888334256,HCST,0.221461836954,PAX8,-0.0393190538763,CCL2,0.287333300923,MARCKS,0.0214089459124,PTGDS,0.12115857326,G6PC,-0.0303891263725,TIMP2,0.303888155373,STRA13,0.103351874607,RARRES2,0.515025435451,FXR1,0.0995175664288,CD14,0.555731472544,TUBB4B,0.0191906938963,PTGDS,0.105930343647,CEACAM5,0.0247585070797,FBN1,0.598864587148,PABPC1,0.112101786418,SMTN,0.415149806102,NPM1,0.0311657726109,GIMAP5,0.142127821794,PI3,0.101892538323,COL6A2,0.164518170685,CKB,-0.111654678502,PDLIM4,0.483990217409,NCSTN,0.224634046089,SLC15A3
66,0.0731605050839,UPK3BL,0.125360443936,COL6A3,0.199403778383,HMGB2,0.00575795772133,ELN,0.29808583353,PRDX5,-0.0900102764658,CCL2,0.370306841039,GNAS,0.199994142242,DSG3,0.391302083247,ERBB2,0.0975100316926,COL6A2,0.0707311656911,RGMA,0.144665012545,GPR34,0.150868742,STMN1,0.111961960355,IFI30,0.404987501806,ATP6V1D,-0.0618564156096,MMP7,0.409015405553,KRT18,0.0344647910357,RNASE1,0.175477365293,ATAT1,0.0369450524255,GJA1,0.306371551528,ACSM2B,-0.0102408857217,LGALS9,0.126506966582,TMEM141,-0.036366982995,COL3A1,0.172173881292,ODC1,0.00238836834532,COL1A2,0.298510803098,DPY30,-0.0482028145566,ALOX5AP,0.273429244884,TSTD1,0.179236897252,C1QB,0.101900617459,FOXA1,0.0346908867296,TNFAIP2,0.165000079771,BSG,0.0503078740647,SELPLG,0.413582646413,STARD10,-0.0170001896478,FSTL1,0.039070885826,INPP5J,0.315194648372,MUC1,0.13761700632,PTTG1,0.0993851133187,TGM2
67,0.10760512746,GDF15,0.0773001462286,MT2A,0.385039160763,MAL2,0.0115116677485,LUM,0.215763997844,CDH17,-0.0261613673857,MMP9,0.311507600219,TSTD1,0.0575628266485,LUM,0.492060247367,VEGFA,0.0125066690282,CTGF,-0.232121626446,MAGED4B,0.191592057776,S100A4,0.315555214428,PRDX2,0.112709873539,CFB,0.270056219323,CRYL1,0.0540126435538,MYH11,0.337712576192,HNF1B,0.0379704804398,LGALS9,0.124451869902,HIP1R,0.0208637110301,SERPINI1,0.105038816774,APOM,0.0148729721324,S100A11,0.431598023114,FAM177A1,0.0722948857259,PIGR,-0.0513740914147,PGD,0.129073902821,C4B,0.387835840265,LY6E,0.0540935564369,AIF1,0.321743634446,LLGL2,0.191695912013,C1QC,0.106579928422,CLDN7,0.0311925711086,SERPINA3,0.377299974979,CTNNB1,-0.0744142647843,FCGR1A,0.287927612367,IDH1,0.0667756227254,C4A,0.0945980355719,ESAM,-0.0694979885888,FAM20A,0.280880691982,HDAC2,0.0958178072008,APOE
68,0.167158598687,AP1G2,-0.0378050067,IL32,0.229898923835,PAFAH1B3,0.0264079615862,CTSS,0.309559095123,CDX1,-0.0435834164975,NNMT,0.292301182295,TMEM106C,0.0413337705584,KRT6B,0.401942606079,TFDP1,0.17767945481,FBLN1,0.209798808783,PTN,-0.146461850226,RNASE6,0.302528895947,H1FX,-0.0441912608881,ARHGDIB,0.344647578605,HIBADH,0.0460668909447,CD14,0.447448522246,KRT8,0.0230738499722,RGS1,0.122687067397,PODXL2,-0.0852901745564,SELPLG,0.0195401180281,SLC27A5,0.102456357529,LDHB,0.209802336931,H1F0,0.0457910404556,SERPING1,0.276190303021,KRT8,-0.0210274596028,AIF1,0.46557647469,LSM4,0.0363119127086,CD68,0.592303326392,SPINT2,-0.0467157696216,FCGR3A,0.043151095472,MAOA,0.0110638300262,SPARCL1,0.502866218136,SLC35B2,-0.0789697355344,AIF1,0.464537709147,ERBB2,-0.0581041616374,AEBP1,0.126209218166,ALDH1A1,0.298815452146,S100A10,0.34464495359,NDRG1,0.0587851448603,SERPINF1
69,0.282098309712,LLGL2,-0.0518847183176,TMEM176B,0.565788276564,POLR2K,-0.00164752914521,RGS1,0.288143708835,EPS8L3,-0.055101372373,MFAP4,0.557689345511,ACTL6A,0.180704930873,CD14,-0.00400375196542,HSPA1B,0.0223164264652,CALD1,0.0451746717632,SDC3,0.112250100572,RGS1,0.524210851627,MRPL21,0.0258507566748,THY1,-0.031453440497,CD9,0.00502820462585,HCLS1,0.0446644632979,HNRNPH1,0.174665067638,S100A9,0.000263088905847,HEY1,-0.0026281750031,FGFR2,0.32065319527,F10,0.0633425832635,LCN2,0.0366472267171,PGD,0.0597031275795,SERPINA1,0.514795098653,POLR2H,0.0476546961877,LCP1,0.35584787531,NT5DC2,0.0408642694855,TMEM176A,0.229594137898,EPCAM,-0.156742475338,RGS1,0.170615257339,RPL22L1,-0.0822038735077,CSRP1,0.373733688109,VAT1,-0.0113541985456,SERPINA1,0.372141382076,LLGL2,0.00182121670588,A2M,0.263979540923,AKT2,0.04900472316,C8orf4,0.467009050053,CYC1,0.185461779117,TMEM101
70,0.0839506453997,SYTL1,0.0844887380392,C1R,0.236772812504,CKS2,0.0243729910764,GPX3,0.35278094971,PPDPF,-0.0329931969615,VCAN,0.522887340155,RFC4,0.0694374096767,SPRR2D,0.165911771856,ELF3,-0.044223422965,VIM,0.183160297904,PTPRZ1,-0.0120928726001,STAB1,0.360083191411,RPL35A,-0.000858114739288,IL32,0.186657081538,SDC4,0.0506016263064,TAGLN,0.286529851098,TINAGL1,-0.24082730817,CORO1A,0.238410885941,POLR2F,0.216674601392,ZFP36,0.212720774082,APOC3,0.156418611507,FOS,0.243179049106,CDK2AP2,0.0957765096561,EMP3,0.0750806290629,KRT15,0.183572197129,CXCL10,0.444699113833,NDUFA13,0.132202316282,TAGLN,0.093806684262,LRP5,0.0818036122926,FBLN2,0.210302215774,MARC1,-0.0629606703481,CAPG,0.429218707297,RPS18,0.00739945362183,MS4A6A,0.329663399423,CCT6A,-0.0769213827193,COL3A1,0.249392850094,METTL7A,0.0491141671454,PSMB9,0.270700713652,LY6E,0.106080009735,RAMP1
71,0.166866498155,VEGFA,0.0103635545386,IL2RG,-0.13170458208,MAGED2,0.0100204188946,COL3A1,0.150884010777,RPL36A,0.0928270971838,MYH11,0.401917321947,TYMS,-0.0291809576894,COL3A1,0.487737563833,TXN,0.00813093671099,CTSK,0.254843185494,MTSS1L,0.103465854073,CSF1R,0.179911341809,HMGB3,-0.0204968462107,COL5A1,0.187112501414,TMEM141,0.136945535089,CTSS,0.453268936504,SLC2A4RG,0.15974469103,C1R,0.0582822162373,LINGO1,0.0562886455571,MGST1,0.174927170819,PRAP1,0.0174400517569,COL6A1,0.390268361054,RAB25,-0.00447762352226,APOC1,0.27213358333,KLF5,0.0764417178898,COL6A3,0.372286212902,MYL6B,0.0272842707145,EFEMP1,0.293491287817,PKP3,-0.064801362142,CTSK,0.119003839771,RGS10,0.068068031594,FOS,0.344240289916,FAM210B,-0.0791371430116,CECR1,0.44035853671,MIEN1,-0.113943219028,SULF1,-0.0686780802523,BEX2,-0.138281823956,IGFBP6,0.523347444281,ILF2,0.132314464679,CTSS
72,0.266718964083,RAB25,-0.00370853955619,RARRES2,0.500085834871,TOB1,0.0376002416322,IFI16,0.356196167049,CLDN3,0.026946355715,TYROBP,0.123157673324,MIF,0.0359536768312,CCL2,0.527570506473,JUP,-0.134259069869,EMP3,0.115587407417,NFIX,-0.0531210710119,CTSC,0.16408904709,NDUFA4L2,-0.0616185846088,SPARC,-0.130229609541,SUCLG1,0.324335619646,PLTP,0.387315850889,ECI1,0.0678341421188,A2M,0.160939782562,TNK2,0.378317130369,FGFR3,0.145355278565,TTR,0.0382018330138,ARHGDIB,0.261890792562,TSTD1,0.00588091813855,COL6A2,0.434562901843,DVL3,0.0658787951848,ACTA2,0.507963271934,CYC1,0.0847864775144,EMILIN1,-0.0142407533165,B3GNT3,-0.127208314375,OLFML2B,0.164945793488,STEAP1,0.0406935728014,DKK3,0.563457638473,HSP90AB1,0.0966791081061,TMEM176A,0.325090596588,PYCR1,0.0134499106664,PTRF,-0.0246174240559,PAX8,0.0263615470515,RARRES2,0.517280626266,PABPC1,-0.00586203704523,STAB1
